id,name,image_url,created_at
63707de0-7616-44cb-ac03-4d5e1f984218,Children's Museum,https://world.gowalla.com/tags/childrens_museum--x128.png,2020-11-13T23:59:15.789Z
cada2bf8-0ce7-4bcd-bd00-0d2b05629625,Chinese Restaurant,https://world.gowalla.com/tags/chinese_food--x128.png,2020-11-13T23:59:15.789Z
42689595-b67b-4bac-8cab-5b0968e3fc60,Chocolate Shop,https://world.gowalla.com/tags/chocolate_shop--x128.png,2020-11-13T23:59:15.789Z
283cce92-2196-4712-8e60-6bcdc6aa513e,Church,https://world.gowalla.com/tags/church--x128.png,2020-11-13T23:59:15.789Z
189db911-8d34-4b18-92da-864c1e264883,Churrascaria,https://world.gowalla.com/tags/churrascaria--x128.png,2020-11-13T23:59:15.789Z
25980575-fe89-4ea7-906c-94a6a850e3d5,City,https://world.gowalla.com/tags/city--x128.png,2020-11-13T23:59:15.789Z
bc109263-044b-4c09-bd15-d3d5ea2aa52d,City Hall,https://world.gowalla.com/tags/city_hall--x128.png,2020-11-13T23:59:15.789Z
8c8e17c2-1c89-4863-83c5-285a0b69a2d0,Climbing Gym,https://world.gowalla.com/tags/climbing_gym--x128.png,2020-11-13T23:59:15.789Z
5150576f-6cfa-4ed6-b36c-349851795f32,Clothing Store,https://world.gowalla.com/tags/clothing_store--x128.png,2020-11-13T23:59:15.789Z
b7c35e79-d01b-4e76-8b62-669ac2ee0bcd,Cocktails,https://world.gowalla.com/tags/cocktails--x128.png,2020-11-13T23:59:15.789Z
a8dd4edd-ccd3-4125-b82b-811c255411ab,Coffee Shop,https://world.gowalla.com/tags/coffee_shop--x128.png,2020-11-13T23:59:15.789Z
a7c1368f-030d-4e10-a56e-85141a608285,College,https://world.gowalla.com/tags/college--x128.png,2020-11-13T23:59:15.789Z
85c8eeab-c4ca-4907-a77f-6dcb29b89f64,College Library,https://world.gowalla.com/tags/college_library--x128.png,2020-11-13T23:59:15.789Z
20c23729-e611-4a62-aed3-e42612603c42,College Quad,https://world.gowalla.com/tags/college_quad--x128.png,2020-11-13T23:59:15.789Z
cd686cd9-f691-4668-bc06-6c543dd252ea,College Stadium,https://world.gowalla.com/tags/college_stadium--x128.png,2020-11-13T23:59:15.789Z
1d13b8c6-2e84-43f9-939c-8cd8c102b3e9,Colombian Food,https://world.gowalla.com/tags/colombian_food--x128.png,2020-11-13T23:59:15.789Z
d2b96e1c-d764-4dd1-a586-93970ac2a369,Comics,https://world.gowalla.com/tags/comics_1--x128.png,2020-11-13T23:59:15.789Z
943675b5-8a97-43fb-a914-c161c26c03e2,Community Center,https://world.gowalla.com/tags/community_center--x128.png,2020-11-13T23:59:15.789Z
c4245e96-a3b8-4a6a-be64-19d1562e2e17,Community College,https://world.gowalla.com/tags/community_college--x128.png,2020-11-13T23:59:15.789Z
9b007e8b-ad65-40ca-bd19-0a8cd5331c84,Convention Center,https://world.gowalla.com/tags/convention_center--x128.png,2020-11-13T23:59:15.789Z
8b088d3e-564c-4816-bf82-c1cbee421060,Cooking School,https://world.gowalla.com/tags/cooking_school--x128.png,2020-11-13T23:59:15.789Z
965165d4-80b9-42c9-a846-bac1cfd70484,Country,https://world.gowalla.com/tags/country--x128.png,2020-11-13T23:59:15.789Z
cfdd0454-d274-49af-bfb6-db58ef70542d,County,https://world.gowalla.com/tags/county--x128.png,2020-11-13T23:59:15.789Z
cf6eb7b2-b537-482f-81d5-941ecda6a4a4,Courthouse,https://world.gowalla.com/tags/courthouse--x128.png,2020-11-13T23:59:15.789Z
